year,exporter_code,importer_code,exporter_name,importer_name,hs_section,value,quantity
1995,842,380,USA,Italy,IV - Prepared foodstuffs; beverages; tobacco,162289.49000000002,551020.099
1995,842,380,USA,Italy,IX - Wood and articles of wood,271170.393,290276.582
1995,842,380,USA,Italy,V - Mineral products,871781.696,12350155.552000001
1995,842,380,USA,Italy,VI - Products of the chemical or allied industries,1187310.2349999999,278200.597
1995,842,380,USA,Italy,VII - Plastics and rubber,261741.179,72706.802
1995,842,380,USA,Italy,VIII - Raw hides and skins; leather; travel goods,145287.094,35495.653999999995
1995,842,380,USA,Italy,X - Pulp of wood; paper and paperboard,693019.036,916329.845
1995,842,380,USA,Italy,XI - Textiles and textile articles,236535.874,76859.132
1995,842,380,USA,Italy,XII - Footwear; headgear; umbrellas,28007.132,1056.185
1995,842,380,USA,Italy,"XIII - Articles of stone, plaster, cement, glass",89348.382,64980.256
1995,842,380,USA,Italy,XIV - Natural or cultured pearls; precious stones,114013.753,84.80000000000001
1995,842,380,USA,Italy,XIX - Arms and ammunition,28929.585,885.9870000000001
1995,842,380,USA,Italy,XV - Base metals and articles of base metal,451808.68799999997,479664.776
1995,842,380,USA,Italy,XVI - Machinery and electrical equipment,2892478.158,71182.299
1995,842,380,USA,Italy,"XVII - Vehicles, aircraft, vessels",866801.369,30695.769
1995,842,380,USA,Italy,"XVIII - Optical, medical, measuring instruments",765773.677,5038.666
1995,842,380,USA,Italy,XX - Miscellaneous manufactured articles,91333.444,7429.732
1995,842,392,USA,Japan,I - Live animals; animal products,5912519.586,1224489.749
1995,842,392,USA,Japan,II - Vegetable products,6556596.2020000005,29194942.849
1995,842,392,USA,Japan,III - Animal or vegetable fats and oils,164924.63199999998,168588.014
1995,842,392,USA,Japan,IV - Prepared foodstuffs; beverages; tobacco,4588203.652,2456367.545
1995,842,392,USA,Japan,IX - Wood and articles of wood,4112490.395,10515042.265
1995,842,392,USA,Japan,V - Mineral products,1929600.0429999998,19425727.797
1995,842,392,USA,Japan,VI - Products of the chemical or allied industries,6586706.515,2715327.143
1995,842,392,USA,Japan,VII - Plastics and rubber,1709111.415,354526.764
1995,842,392,USA,Japan,VIII - Raw hides and skins; leather; travel goods,522329.892,120120.842
1995,842,392,USA,Japan,X - Pulp of wood; paper and paperboard,2286712.22,2329763.472
1995,842,392,USA,Japan,XI - Textiles and textile articles,1936605.371,299815.267
1995,842,392,USA,Japan,XII - Footwear; headgear; umbrellas,142292.526,3437.407
1995,842,392,USA,Japan,"XIII - Articles of stone, plaster, cement, glass",497087.315,123547.75899999999
1995,842,392,USA,Japan,XIV - Natural or cultured pearls; precious stones,804358.478,286.144
1995,842,392,USA,Japan,XIX - Arms and ammunition,69502.981,735.3149999999999
1995,842,392,USA,Japan,XV - Base metals and articles of base metal,2329286.979,1441255.064
1995,842,392,USA,Japan,XVI - Machinery and electrical equipment,20227696.632,275403.94
1995,842,392,USA,Japan,"XVII - Vehicles, aircraft, vessels",6155923.618,337122.497
1995,842,392,USA,Japan,"XVIII - Optical, medical, measuring instruments",4712692.12,22623.148
1995,842,392,USA,Japan,XX - Miscellaneous manufactured articles,1237554.41,93372.618
1995,842,410,USA,Rep. of Korea,I - Live animals; animal products,649593.833,245543.797
1995,842,410,USA,Rep. of Korea,II - Vegetable products,2040760.309,11916794.025
1995,842,410,USA,Rep. of Korea,III - Animal or vegetable fats and oils,115374.818,183414.355
1995,842,410,USA,Rep. of Korea,IV - Prepared foodstuffs; beverages; tobacco,510297.205,281457.756
1995,842,410,USA,Rep. of Korea,IX - Wood and articles of wood,391439.121,1105947.846
1995,842,410,USA,Rep. of Korea,V - Mineral products,943019.9929999999,9170920.56
1995,842,410,USA,Rep. of Korea,VI - Products of the chemical or allied industries,2618324.44,2303208.883
1995,842,410,USA,Rep. of Korea,VII - Plastics and rubber,776585.081,221165.054
1995,842,410,USA,Rep. of Korea,VIII - Raw hides and skins; leather; travel goods,973329.8990000001,307231.489
1995,842,410,USA,Rep. of Korea,X - Pulp of wood; paper and paperboard,1188901.259,2082069.5860000001
1995,842,410,USA,Rep. of Korea,XI - Textiles and textile articles,704712.943,249360.17599999998
1995,842,410,USA,Rep. of Korea,XII - Footwear; headgear; umbrellas,39025.47,1353.93
1995,842,410,USA,Rep. of Korea,"XIII - Articles of stone, plaster, cement, glass",227184.77899999998,161689.71600000001
1995,842,410,USA,Rep. of Korea,XIV - Natural or cultured pearls; precious stones,253000.541,15.2
1995,842,410,USA,Rep. of Korea,XIX - Arms and ammunition,171968.61299999998,2864.918
1995,842,410,USA,Rep. of Korea,XV - Base metals and articles of base metal,1918437.278,4319363.377
1995,842,410,USA,Rep. of Korea,XVI - Machinery and electrical equipment,11812139.07,236165.886
1995,842,410,USA,Rep. of Korea,"XVII - Vehicles, aircraft, vessels",2784160.4129999997,64957.243
1995,842,410,USA,Rep. of Korea,"XVIII - Optical, medical, measuring instruments",1637810.519,10530.064
1995,842,410,USA,Rep. of Korea,XX - Miscellaneous manufactured articles,309902.423,31105.258
1995,842,699,USA,India,I - Live animals; animal products,11347.224,4090.877
1995,842,699,USA,India,II - Vegetable products,76014.968,96836.09000000001
1995,842,699,USA,India,III - Animal or vegetable fats and oils,29032.359,30148.782
1995,842,699,USA,India,IV - Prepared foodstuffs; beverages; tobacco,117249.303,335633.88899999997
1995,842,699,USA,India,IX - Wood and articles of wood,1083.437,1376.8310000000001
1995,842,699,USA,India,V - Mineral products,149522.029,945820.718
1995,842,699,USA,India,VI - Products of the chemical or allied industries,732056.351,1603488.821
1995,842,699,USA,India,VII - Plastics and rubber,118546.925,64261.437
1995,842,699,USA,India,VIII - Raw hides and skins; leather; travel goods,17741.688,392.32
1995,842,699,USA,India,X - Pulp of wood; paper and paperboard,143470.72,256095.147
1995,842,699,USA,India,XI - Textiles and textile articles,108285.75899999999,70549.168
1995,842,699,USA,India,XII - Footwear; headgear; umbrellas,3638.903,320.694
1995,842,699,USA,India,"XIII - Articles of stone, plaster, cement, glass",21877.381999999998,6200.126
1995,842,699,USA,India,XIV - Natural or cultured pearls; precious stones,122334.11,0.951
1995,842,699,USA,India,XIX - Arms and ammunition,708.457,3.625
1995,842,699,USA,India,XV - Base metals and articles of base metal,368322.537,919899.6470000001
1995,842,699,USA,India,XVI - Machinery and electrical equipment,1030141.743,36774.51
1995,842,699,USA,India,"XVII - Vehicles, aircraft, vessels",355811.077,13113.672
1995,842,699,USA,India,"XVIII - Optical, medical, measuring instruments",217228.459,1938.253
1995,842,699,USA,India,XX - Miscellaneous manufactured articles,8249.513,604.068
1995,842,826,USA,United Kingdom,I - Live animals; animal products,157894.982,54091.129
1995,842,826,USA,United Kingdom,II - Vegetable products,555950.382,827315.6610000001
1995,842,826,USA,United Kingdom,III - Animal or vegetable fats and oils,34354.714,54855.316
1995,842,826,USA,United Kingdom,IV - Prepared foodstuffs; beverages; tobacco,750629.184,1845313.779
1995,842,826,USA,United Kingdom,IX - Wood and articles of wood,283478.521,302399.48
1995,842,826,USA,United Kingdom,V - Mineral products,624759.49,6037576.5139999995
1995,842,826,USA,United Kingdom,VI - Products of the chemical or allied industries,2475062.143,469298.056
1995,842,826,USA,United Kingdom,VII - Plastics and rubber,1003093.841,245003.562
1995,842,826,USA,United Kingdom,VIII - Raw hides and skins; leather; travel goods,48752.688,3016.916
1995,842,826,USA,United Kingdom,X - Pulp of wood; paper and paperboard,1366465.201,861715.39
1995,842,826,USA,United Kingdom,XI - Textiles and textile articles,676557.469,125312.815
1995,842,826,USA,United Kingdom,XII - Footwear; headgear; umbrellas,55493.983,3279.013
1995,842,826,USA,United Kingdom,"XIII - Articles of stone, plaster, cement, glass",193978.74,58377.753
1995,842,826,USA,United Kingdom,XIV - Natural or cultured pearls; precious stones,1758410.024,564.347
1995,842,826,USA,United Kingdom,XIX - Arms and ammunition,30086.303,635.658
1995,842,826,USA,United Kingdom,XV - Base metals and articles of base metal,1063776.295,236519.888
1995,842,826,USA,United Kingdom,XVI - Machinery and electrical equipment,14021573.318,316047.27999999997
1995,842,826,USA,United Kingdom,"XVII - Vehicles, aircraft, vessels",2770345.799,106785.884
1995,842,826,USA,United Kingdom,"XVIII - Optical, medical, measuring instruments",2199709.142,23385.383
1995,842,826,USA,United Kingdom,XX - Miscellaneous manufactured articles,510005.437,53202.834
1996,124,156,Canada,China,I - Live animals; animal products,40755.28,19542.828
1996,124,156,Canada,China,II - Vegetable products,1514052.44,6299118.085
1996,124,156,Canada,China,III - Animal or vegetable fats and oils,59579.181000000004,108201.40699999999
1996,124,156,Canada,China,IV - Prepared foodstuffs; beverages; tobacco,5298.046,4924.889
1996,124,156,Canada,China,IX - Wood and articles of wood,28073.038,71191.262
1996,124,156,Canada,China,V - Mineral products,116881.92,1484762.991
1996,124,156,Canada,China,VI - Products of the chemical or allied industries,217999.07200000001,1500912.274
1996,124,156,Canada,China,VII - Plastics and rubber,91064.59,107296.834
1996,124,156,Canada,China,VIII - Raw hides and skins; leather; travel goods,14527.497,14380.271999999999
1996,124,156,Canada,China,X - Pulp of wood; paper and paperboard,436675.229,829090.421
1996,124,156,Canada,China,XI - Textiles and textile articles,46920.921,12492.831
1996,124,156,Canada,China,XII - Footwear; headgear; umbrellas,144.94299999999998,114.16999999999999
1996,124,156,Canada,China,"XIII - Articles of stone, plaster, cement, glass",7114.552,11945.774
1996,124,156,Canada,China,XIX - Arms and ammunition,4.881,0.002
1996,124,156,Canada,China,XV - Base metals and articles of base metal,75146.59,36523.376
1996,124,156,Canada,China,XVI - Machinery and electrical equipment,411574.36,57770.078
1996,124,156,Canada,China,"XVII - Vehicles, aircraft, vessels",98180.511,919.9499999999999
1996,124,156,Canada,China,"XVIII - Optical, medical, measuring instruments",14319.835,79.334
1996,124,156,Canada,China,XX - Miscellaneous manufactured articles,7251.909,926.197
1996,124,251,Canada,France,I - Live animals; animal products,73645.86600000001,15660.002
1996,124,251,Canada,France,II - Vegetable products,72776.601,177195.552
1996,124,251,Canada,France,III - Animal or vegetable fats and oils,437.462,497.79699999999997
1996,124,251,Canada,France,IV - Prepared foodstuffs; beverages; tobacco,26554.835,53429.149999999994
1996,124,251,Canada,France,IX - Wood and articles of wood,45055.795999999995,92022.725
1996,124,251,Canada,France,V - Mineral products,198542.932,3025710.24
1996,124,251,Canada,France,VI - Products of the chemical or allied industries,96364.793,149512.232
1996,124,251,Canada,France,VII - Plastics and rubber,23413.772,9604.799
1996,124,251,Canada,France,VIII - Raw hides and skins; leather; travel goods,2412.6279999999997,537.774
1996,124,251,Canada,France,X - Pulp of wood; paper and paperboard,303366.54699999996,505345.06200000003
1996,124,251,Canada,France,XI - Textiles and textile articles,12732.058,2166.324
1996,124,251,Canada,France,XII - Footwear; headgear; umbrellas,1758.4750000000001,62.387
1996,124,251,Canada,France,"XIII - Articles of stone, plaster, cement, glass",5709.1,9435.594
1996,124,251,Canada,France,XIV - Natural or cultured pearls; precious stones,7651.553,2.294
1996,124,251,Canada,France,XIX - Arms and ammunition,2782.162,85.751
1996,124,251,Canada,France,XV - Base metals and articles of base metal,102703.137,57959.358
1996,124,251,Canada,France,XVI - Machinery and electrical equipment,377589.052,9950.167
1996,124,251,Canada,France,"XVII - Vehicles, aircraft, vessels",310032.70499999996,3048.595
1996,124,251,Canada,France,"XVIII - Optical, medical, measuring instruments",70321.776,1079.596
1996,124,251,Canada,France,XX - Miscellaneous manufactured articles,31398.478,6889.646
1996,124,380,Canada,Italy,I - Live animals; animal products,27575.764,4431.6900000000005
1996,124,380,Canada,Italy,II - Vegetable products,134782.526,441718.984
1996,124,380,Canada,Italy,III - Animal or vegetable fats and oils,291.548,500.499
1996,124,380,Canada,Italy,IV - Prepared foodstuffs; beverages; tobacco,6444.754,2886.633
1996,124,380,Canada,Italy,IX - Wood and articles of wood,90274.472,77927.393
1996,124,380,Canada,Italy,V - Mineral products,206962.518,2844015.247
1996,124,380,Canada,Italy,VI - Products of the chemical or allied industries,37939.22,47757.606999999996
1996,124,380,Canada,Italy,VII - Plastics and rubber,19385.444,11092.333
1996,124,380,Canada,Italy,VIII - Raw hides and skins; leather; travel goods,19998.937,3520.05
1996,124,380,Canada,Italy,X - Pulp of wood; paper and paperboard,378370.887,750048.265
1996,124,380,Canada,Italy,XI - Textiles and textile articles,15481.027,5319.9400000000005
1996,124,380,Canada,Italy,XII - Footwear; headgear; umbrellas,888.682,36.569
1996,124,380,Canada,Italy,"XIII - Articles of stone, plaster, cement, glass",10404.696,19919.753
1996,124,380,Canada,Italy,XIV - Natural or cultured pearls; precious stones,209528.01499999998,78.03
1996,124,380,Canada,Italy,XIX - Arms and ammunition,160.172,1.644
1996,124,380,Canada,Italy,XV - Base metals and articles of base metal,93953.257,108024.723
1996,124,380,Canada,Italy,XVI - Machinery and electrical equipment,463391.91400000005,4981.702
1996,124,380,Canada,Italy,"XVII - Vehicles, aircraft, vessels",80469.503,1050.911
1996,124,380,Canada,Italy,"XVIII - Optical, medical, measuring instruments",25042.859,143.773
1996,124,380,Canada,Italy,XX - Miscellaneous manufactured articles,6765.638,1484.157
1996,124,392,Canada,Japan,I - Live animals; animal products,1023124.549,165329.361
1996,124,392,Canada,Japan,II - Vegetable products,1370157.7899999998,4560199.012
1996,124,392,Canada,Japan,III - Animal or vegetable fats and oils,28730.455,56545.124
1996,124,392,Canada,Japan,IV - Prepared foodstuffs; beverages; tobacco,225799.28399999999,323986.733
1996,124,392,Canada,Japan,IX - Wood and articles of wood,2422753.082,4330098.329
1996,124,392,Canada,Japan,V - Mineral products,1542157.165,20892257.915
1996,124,392,Canada,Japan,VI - Products of the chemical or allied industries,332906.137,967879.361
1996,124,392,Canada,Japan,VII - Plastics and rubber,57954.474,28213.577
1996,124,392,Canada,Japan,VIII - Raw hides and skins; leather; travel goods,26797.791,6102.257
1996,124,392,Canada,Japan,X - Pulp of wood; paper and paperboard,1018119.281,1699432.1
1996,124,392,Canada,Japan,XI - Textiles and textile articles,39583.588,2297.945
1996,124,392,Canada,Japan,XII - Footwear; headgear; umbrellas,2369.403,86.035
1996,124,392,Canada,Japan,"XIII - Articles of stone, plaster, cement, glass",14928.961000000001,10089.346
1996,124,392,Canada,Japan,XIV - Natural or cultured pearls; precious stones,98758.839,6.9959999999999996
1996,124,392,Canada,Japan,XIX - Arms and ammunition,795.288,9.613999999999999
1996,124,392,Canada,Japan,XV - Base metals and articles of base metal,504535.637,216544.78399999999
1996,124,392,Canada,Japan,XVI - Machinery and electrical equipment,306365.173,9242.451000000001
1996,124,392,Canada,Japan,"XVII - Vehicles, aircraft, vessels",178277.633,13738.655999999999
1996,124,392,Canada,Japan,"XVIII - Optical, medical, measuring instruments",116614.985,507.78000000000003
1996,124,392,Canada,Japan,XX - Miscellaneous manufactured articles,181330.43099999998,85615.058
1996,124,410,Canada,Rep. of Korea,I - Live animals; animal products,61267.323000000004,17771.446
1996,124,410,Canada,Rep. of Korea,II - Vegetable products,151286.921,809294.247
1996,124,410,Canada,Rep. of Korea,III - Animal or vegetable fats and oils,15242.035,27681.548000000003
1996,124,410,Canada,Rep. of Korea,IV - Prepared foodstuffs; beverages; tobacco,28775.601,109371.987
1996,124,410,Canada,Rep. of Korea,IX - Wood and articles of wood,48473.943,129146.538
1996,124,410,Canada,Rep. of Korea,V - Mineral products,489195.502,7390534.655
1996,124,410,Canada,Rep. of Korea,VI - Products of the chemical or allied industries,346738.885,851715.371
1996,124,410,Canada,Rep. of Korea,VII - Plastics and rubber,26434.96,10322.433
1996,124,410,Canada,Rep. of Korea,VIII - Raw hides and skins; leather; travel goods,55806.102,8813.513
1996,124,410,Canada,Rep. of Korea,X - Pulp of wood; paper and paperboard,394573.625,743019.927
1996,124,410,Canada,Rep. of Korea,XI - Textiles and textile articles,52988.166,8099.42
1996,124,410,Canada,Rep. of Korea,XII - Footwear; headgear; umbrellas,421.458,6.48
1996,124,410,Canada,Rep. of Korea,"XIII - Articles of stone, plaster, cement, glass",10576.025,15690.577000000001
1996,124,410,Canada,Rep. of Korea,XIV - Natural or cultured pearls; precious stones,132530.141,10.536
1996,124,410,Canada,Rep. of Korea,XIX - Arms and ammunition,105.93599999999999,0.9730000000000001
1996,124,410,Canada,Rep. of Korea,XV - Base metals and articles of base metal,255928.539,197860.53
1996,124,410,Canada,Rep. of Korea,XVI - Machinery and electrical equipment,423456.007,12625.36
1996,124,410,Canada,Rep. of Korea,"XVII - Vehicles, aircraft, vessels",114040.83,4116.8859999999995
1996,124,410,Canada,Rep. of Korea,"XVIII - Optical, medical, measuring instruments",40749.114,235.832
1996,124,410,Canada,Rep. of Korea,XX - Miscellaneous manufactured articles,13016.036,4481.827
1996,124,699,Canada,India,I - Live animals; animal products,61.144000000000005,52.625
1996,124,699,Canada,India,II - Vegetable products,16902.311999999998,65622.20999999999
1996,124,699,Canada,India,III - Animal or vegetable fats and oils,7463.572,10645.821
1996,124,699,Canada,India,IV - Prepared foodstuffs; beverages; tobacco,561.278,576.305
1996,124,699,Canada,India,IX - Wood and articles of wood,2584.143,4368.683
1996,124,699,Canada,India,V - Mineral products,39929.265999999996,105021.708
1996,124,699,Canada,India,VI - Products of the chemical or allied industries,18612.78,31671.521
1996,124,699,Canada,India,VII - Plastics and rubber,15592.352,16134.522
1996,124,699,Canada,India,VIII - Raw hides and skins; leather; travel goods,644.045,107.134
1996,124,699,Canada,India,X - Pulp of wood; paper and paperboard,109416.834,192626.71099999998
1996,124,699,Canada,India,XI - Textiles and textile articles,6001.71,5655.92
1996,124,699,Canada,India,XII - Footwear; headgear; umbrellas,310.909,0.777
1996,124,699,Canada,India,"XIII - Articles of stone, plaster, cement, glass",1223.322,246.416
1996,124,699,Canada,India,XV - Base metals and articles of base metal,55077.055,44364.806
1996,124,699,Canada,India,XVI - Machinery and electrical equipment,42034.590000000004,3326.003
1996,124,699,Canada,India,"XVII - Vehicles, aircraft, vessels",1609.03,28.177
1996,124,699,Canada,India,"XVIII - Optical, medical, measuring instruments",9811.632,42.482
1996,124,699,Canada,India,XX - Miscellaneous manufactured articles,1066.454,94.05
1996,124,826,Canada,United Kingdom,I - Live animals; animal products,77588.766,15011.353
1996,124,826,Canada,United Kingdom,II - Vegetable products,150478.955,411620.817
1996,124,826,Canada,United Kingdom,III - Animal or vegetable fats and oils,1310.152,1134.6109999999999
1996,124,826,Canada,United Kingdom,IV - Prepared foodstuffs; beverages; tobacco,170019.508,77856.489
1996,124,826,Canada,United Kingdom,IX - Wood and articles of wood,151437.269,260609.226
1996,124,826,Canada,United Kingdom,V - Mineral products,758148.989,10404074.28
1996,124,826,Canada,United Kingdom,VI - Products of the chemical or allied industries,131483.528,114911.68800000001
1996,124,826,Canada,United Kingdom,VII - Plastics and rubber,60134.251000000004,25682.649
1996,124,826,Canada,United Kingdom,VIII - Raw hides and skins; leather; travel goods,9023.618,698.468
1996,124,826,Canada,United Kingdom,X - Pulp of wood; paper and paperboard,529310.385,747280.212
1996,124,826,Canada,United Kingdom,XI - Textiles and textile articles,57424.978,6986.348
1996,124,826,Canada,United Kingdom,XII - Footwear; headgear; umbrellas,4472.938,270.07
1996,124,826,Canada,United Kingdom,"XIII - Articles of stone, plaster, cement, glass",23806.497,17711.345
1996,124,826,Canada,United Kingdom,XIV - Natural or cultured pearls; precious stones,97868.59300000001,41.05500000000001
1996,124,826,Canada,United Kingdom,XIX - Arms and ammunition,6318.379,91.29599999999999
1996,124,826,Canada,United Kingdom,XV - Base metals and articles of base metal,600978.577,203916.62
1996,124,826,Canada,United Kingdom,XVI - Machinery and electrical equipment,975975.62,22810.853
1996,124,826,Canada,United Kingdom,"XVII - Vehicles, aircraft, vessels",161370.689,7180.476
1996,124,826,Canada,United Kingdom,"XVIII - Optical, medical, measuring instruments",90294.379,1527.715
1996,124,826,Canada,United Kingdom,XX - Miscellaneous manufactured articles,86091.735,22290.189
1996,124,842,Canada,USA,I - Live animals; animal products,3473093.8540000003,1690510.4919999999
1996,124,842,Canada,USA,II - Vegetable products,1658092.7110000001,6135074.899
1996,124,842,Canada,USA,III - Animal or vegetable fats and oils,426597.00399999996,650678.861
1996,124,842,Canada,USA,IV - Prepared foodstuffs; beverages; tobacco,3074930.363,4224522.657
1996,124,842,Canada,USA,IX - Wood and articles of wood,8975954.436,29875432.059
1996,124,842,Canada,USA,V - Mineral products,18998894.532,109185551.377
1996,124,842,Canada,USA,VI - Products of the chemical or allied industries,6349941.2069999995,20329526.663
1996,124,842,Canada,USA,VII - Plastics and rubber,6016213.172,3150357.969
1996,124,842,Canada,USA,VIII - Raw hides and skins; leather; travel goods,318497.582,69633.236
1996,124,842,Canada,USA,X - Pulp of wood; paper and paperboard,11747579.061,16280271.217
1996,124,842,Canada,USA,XI - Textiles and textile articles,2327972.452,394444.447
1996,124,842,Canada,USA,XII - Footwear; headgear; umbrellas,157660.161,2040.8980000000001
1996,124,842,Canada,USA,"XIII - Articles of stone, plaster, cement, glass",1180248.425,1616898.5040000002
1996,124,842,Canada,USA,XIV - Natural or cultured pearls; precious stones,2078571.2719999999,380.379
1996,124,842,Canada,USA,XIX - Arms and ammunition,32641.586999999996,438.409
1996,124,842,Canada,USA,XV - Base metals and articles of base metal,12135367.514,11246508.465
1996,124,842,Canada,USA,XVI - Machinery and electrical equipment,23150377.611,1465444.6570000001
1996,124,842,Canada,USA,"XVII - Vehicles, aircraft, vessels",45380307.562,5380141.201
1996,124,842,Canada,USA,"XVIII - Optical, medical, measuring instruments",1451930.78,5723.3
1996,124,842,Canada,USA,XX - Miscellaneous manufactured articles,3725912.713,99054.778
1996,156,124,China,Canada,I - Live animals; animal products,56796.631,22000.426
1996,156,124,China,Canada,II - Vegetable products,56680.806,52855.057
1996,156,124,China,Canada,III - Animal or vegetable fats and oils,3677.2360000000003,3522.9440000000004
1996,156,124,China,Canada,IV - Prepared foodstuffs; beverages; tobacco,43149.518000000004,39522.64
1996,156,124,China,Canada,IX - Wood and articles of wood,27803.254999999997,9682.803
1996,156,124,China,Canada,V - Mineral products,33007.618,421478.44200000004
1996,156,124,China,Canada,VI - Products of the chemical or allied industries,108370.569,40085.247
1996,156,124,China,Canada,VII - Plastics and rubber,147089.2,68108.289
1996,156,124,China,Canada,VIII - Raw hides and skins; leather; travel goods,229674.72699999998,16039.412
1996,156,124,China,Canada,X - Pulp of wood; paper and paperboard,35528.72,7546.36
1996,156,124,China,Canada,XI - Textiles and textile articles,527962.747,43306.554000000004
1996,156,124,China,Canada,XII - Footwear; headgear; umbrellas,357392.753,8784.979
1996,156,124,China,Canada,"XIII - Articles of stone, plaster, cement, glass",67201.783,43253.11
1996,156,124,China,Canada,XIX - Arms and ammunition,283.15,7.449
1996,156,124,China,Canada,XV - Base metals and articles of base metal,225701.567,136040.914
1996,156,124,China,Canada,XVI - Machinery and electrical equipment,829201.301,179454.038
1996,156,124,China,Canada,"XVII - Vehicles, aircraft, vessels",114470.38800000002,21968.883
1996,156,124,China,Canada,"XVIII - Optical, medical, measuring instruments",112228.0,4742.537
1996,156,124,China,Canada,XX - Miscellaneous manufactured articles,625409.329,90045.577
1996,156,251,China,France,I - Live animals; animal products,115202.44,39904.880000000005
1996,156,251,China,France,II - Vegetable products,96069.428,64456.708
1996,156,251,China,France,III - Animal or vegetable fats and oils,1097.3159999999998,331.619
1996,156,251,China,France,IV - Prepared foodstuffs; beverages; tobacco,55015.069,72247.89600000001
1996,156,251,China,France,IX - Wood and articles of wood,79885.80099999999,28794.498
1996,156,251,China,France,V - Mineral products,65442.776000000005,799859.77
1996,156,251,China,France,VI - Products of the chemical or allied industries,331461.509,61951.587
1996,156,251,China,France,VII - Plastics and rubber,239642.575,79921.31700000001
1996,156,251,China,France,VIII - Raw hides and skins; leather; travel goods,463126.537,59657.361
1996,156,251,China,France,X - Pulp of wood; paper and paperboard,50633.705,10889.922
1996,156,251,China,France,XI - Textiles and textile articles,898227.547,61753.427
1996,156,251,China,France,XII - Footwear; headgear; umbrellas,399998.12799999997,48331.055
1996,156,251,China,France,"XIII - Articles of stone, plaster, cement, glass",59581.878000000004,36663.002
1996,156,251,China,France,XIV - Natural or cultured pearls; precious stones,54937.598,21.821
1996,156,251,China,France,XIX - Arms and ammunition,1465.377,250.00100000000003
1996,156,251,China,France,XV - Base metals and articles of base metal,222359.34100000001,80363.399
1996,156,251,China,France,XVI - Machinery and electrical equipment,1533117.613,178571.682
1996,156,251,China,France,"XVII - Vehicles, aircraft, vessels",52063.591,13172.409
1996,156,251,China,France,"XVIII - Optical, medical, measuring instruments",331860.57,11428.807999999999
1996,156,251,China,France,XX - Miscellaneous manufactured articles,801363.811,132783.271
1996,156,380,China,Italy,I - Live animals; animal products,26565.459,6229.271
1996,156,380,China,Italy,II - Vegetable products,89404.738,82371.082
1996,156,380,China,Italy,III - Animal or vegetable fats and oils,717.717,387.14300000000003
1996,156,380,China,Italy,IV - Prepared foodstuffs; beverages; tobacco,36340.06,93623.336
1996,156,380,China,Italy,IX - Wood and articles of wood,67098.152,24120.676
1996,156,380,China,Italy,V - Mineral products,79384.855,721580.966
1996,156,380,China,Italy,VI - Products of the chemical or allied industries,252571.542,73059.847
1996,156,380,China,Italy,VII - Plastics and rubber,150609.983,54332.642
1996,156,380,China,Italy,VIII - Raw hides and skins; leather; travel goods,291733.94800000003,31867.859
1996,156,380,China,Italy,X - Pulp of wood; paper and paperboard,19363.577,5943.381
1996,156,380,China,Italy,XI - Textiles and textile articles,938061.439,57911.296
1996,156,380,China,Italy,XII - Footwear; headgear; umbrellas,261698.26200000002,33067.994
1996,156,380,China,Italy,"XIII - Articles of stone, plaster, cement, glass",56037.832,31546.661
1996,156,380,China,Italy,XIX - Arms and ammunition,86.025,9.589
1996,156,380,China,Italy,XV - Base metals and articles of base metal,185749.275,171716.393
1996,156,380,China,Italy,XVI - Machinery and electrical equipment,825983.173,101634.917
1996,156,380,China,Italy,"XVII - Vehicles, aircraft, vessels",62280.573,3714.042
1996,156,380,China,Italy,"XVIII - Optical, medical, measuring instruments",177687.294,4700.006
1996,156,380,China,Italy,XX - Miscellaneous manufactured articles,522622.675,86793.417
1996,156,392,China,Japan,I - Live animals; animal products,1686648.261,584488.053
1996,156,392,China,Japan,II - Vegetable products,1777619.163,1415098.737
1996,156,392,China,Japan,III - Animal or vegetable fats and oils,10239.926,6410.854
1996,156,392,China,Japan,IV - Prepared foodstuffs; beverages; tobacco,2059205.068,1045325.456
1996,156,392,China,Japan,IX - Wood and articles of wood,961647.732,1252080.366
1996,156,392,China,Japan,V - Mineral products,2670201.389,29788184.332
1996,156,392,China,Japan,VI - Products of the chemical or allied industries,1350872.7179999999,1020229.068
1996,156,392,China,Japan,VII - Plastics and rubber,529776.806,144386.063
1996,156,392,China,Japan,VIII - Raw hides and skins; leather; travel goods,1282753.1369999999,80311.096
1996,156,392,China,Japan,X - Pulp of wood; paper and paperboard,129403.864,32977.33
1996,156,392,China,Japan,XI - Textiles and textile articles,12586301.267,834805.638
1996,156,392,China,Japan,XII - Footwear; headgear; umbrellas,2003776.913,194074.968
1996,156,392,China,Japan,"XIII - Articles of stone, plaster, cement, glass",734166.21,1670830.391
1996,156,392,China,Japan,XIV - Natural or cultured pearls; precious stones,53887.811,167.247
1996,156,392,China,Japan,XIX - Arms and ammunition,116.189,8.424
1996,156,392,China,Japan,XV - Base metals and articles of base metal,1570999.904,2074302.042
1996,156,392,China,Japan,XVI - Machinery and electrical equipment,6111358.444,655956.727
1996,156,392,China,Japan,"XVII - Vehicles, aircraft, vessels",317178.44,93217.266
1996,156,392,China,Japan,"XVIII - Optical, medical, measuring instruments",1079527.957,35901.376
1996,156,392,China,Japan,XX - Miscellaneous manufactured articles,2064445.949,278393.461
1996,156,410,China,Rep. of Korea,I - Live animals; animal products,270583.034,92801.156
1996,156,410,China,Rep. of Korea,II - Vegetable products,346757.71,443066.229
