year,exporter_code,importer_code,exporter_name,importer_name,hs_section,value,quantity
1995,156,826,China,United Kingdom,XX - Miscellaneous manufactured articles,375976.252,79587.156
1995,156,842,China,USA,I - Live animals; animal products,410873.493,138249.319
1995,156,842,China,USA,II - Vegetable products,196900.37900000002,113867.815
1995,156,842,China,USA,III - Animal or vegetable fats and oils,3451.876,1663.0900000000001
1995,156,842,China,USA,IV - Prepared foodstuffs; beverages; tobacco,250353.036,149525.894
1995,156,842,China,USA,IX - Wood and articles of wood,465331.163,118458.863
1995,156,842,China,USA,V - Mineral products,711038.586,6569389.144
1995,156,842,China,USA,VI - Products of the chemical or allied industries,1039638.8,487320.614
1995,156,842,China,USA,VII - Plastics and rubber,1906111.702,972106.064
1995,156,842,China,USA,VIII - Raw hides and skins; leather; travel goods,2859895.105,168427.283
1995,156,842,China,USA,X - Pulp of wood; paper and paperboard,350118.105,86987.596
1995,156,842,China,USA,XI - Textiles and textile articles,6115346.55,378992.033
1995,156,842,China,USA,XII - Footwear; headgear; umbrellas,7030070.622,118636.214
1995,156,842,China,USA,"XIII - Articles of stone, plaster, cement, glass",561275.682,360437.601
1995,156,842,China,USA,XIV - Natural or cultured pearls; precious stones,243854.942,1.075
1995,156,842,China,USA,XIX - Arms and ammunition,13176.171,639.1460000000001
1995,156,842,China,USA,XV - Base metals and articles of base metal,1912459.051,1247890.127
1995,156,842,China,USA,XVI - Machinery and electrical equipment,11726309.868999999,2685574.771
1995,156,842,China,USA,"XVII - Vehicles, aircraft, vessels",627118.361,471136.627
1995,156,842,China,USA,"XVIII - Optical, medical, measuring instruments",1732034.783,162781.815
1995,156,842,China,USA,XX - Miscellaneous manufactured articles,7397788.235,1841656.411
1995,251,124,France,Canada,I - Live animals; animal products,21293.817,2887.253
1995,251,124,France,Canada,II - Vegetable products,14430.414999999999,7238.88
1995,251,124,France,Canada,III - Animal or vegetable fats and oils,1031.676,712.091
1995,251,124,France,Canada,IV - Prepared foodstuffs; beverages; tobacco,233958.99,129283.856
1995,251,124,France,Canada,IX - Wood and articles of wood,1871.777,1816.886
1995,251,124,France,Canada,V - Mineral products,13147.480000000001,73016.053
1995,251,124,France,Canada,VI - Products of the chemical or allied industries,312143.555,201157.412
1995,251,124,France,Canada,VII - Plastics and rubber,64391.93,19039.375
1995,251,124,France,Canada,VIII - Raw hides and skins; leather; travel goods,6926.059,118.697
1995,251,124,France,Canada,X - Pulp of wood; paper and paperboard,136864.52,32897.537
1995,251,124,France,Canada,XI - Textiles and textile articles,69001.74,5243.996
1995,251,124,France,Canada,XII - Footwear; headgear; umbrellas,13437.029999999999,585.8770000000001
